0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,Class
1.3699922491380263,1.3676625383126852,1.3814483747938904,1.386507482759621,1.403865279399029,1.406239919533658,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0327665546545155,0.1629988894315477,0.5183525559504332,0.1367853057924018,0.0791662105391751,0.946195865971525,0.0420503285434041,0.1416859386411794,0.1139214302100919,0.0422631886347983,0.0201788373787226,0.0362357171188321,0.6622641282799491,0.7012905304628574,0.2610066363277595,1.2027001626394802,0.2713615895473157,0.8753990126123363,0.9799995130535292,1.047427698962129,0.9400575750876374,0.993822932449162,1.141120770015412,0.3449454626780973,0.0799119069665571,0.0321346383996956,0.0860028138927497,0.1238251200057758,0.0498152794762155,0.0885581718498884,0.1048880404012659,-0.0015444585200621,-0.005238640637372,-1.7720707119657373e-05,-4.780055429077871e-05,-0.0001375958750559,4.866416568264351e-07,-5.042134443819455e-05,0.0300930385456044,0.0012896848174092,0.0003997798763462,0.0024746352242677,8.760286667909514e-05,0.0093596403071429,2.494311804965581,1
1.3755333131932783,1.3762322577679598,1.3775766642749938,1.3856503135129012,1.4055956734727966,1.4060250364328488,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0332482146600367,0.1631187501307091,0.5181991895755979,0.139307146257173,0.0795762665961511,0.9462847548092695,0.0409674772009914,0.1415336454769571,0.1133640140218964,0.0412631634170877,0.0204321385483209,0.0357125343244064,0.6828207138487689,0.7068154908427485,0.2616109820558898,1.2054789617401012,0.2742862044612164,0.8753324055252836,0.957590910688918,1.0519887714257998,0.9466609294416084,0.9842480733244644,1.2054105876491978,0.3331777417907971,0.1166150115795662,0.0650077470258592,0.055797493518142,0.0428953642141722,0.026127751226761,0.0535512454790689,0.0012051839249632,-0.0013906824363627,-0.0052140636334089,-0.0001405703023869,-1.2559004815332714e-05,2.8455415150376188e-05,6.387196608015424e-06,-4.40060633577322e-05,0.0304034994783836,0.0019741181696516,-0.0001511171532795,0.0025459461666182,8.926175026317632e-05,0.0094478436832526,2.488313469099132,1
1.3816514122162504,1.381616117306987,1.3652225421482171,1.3895277393036818,1.4051340630014315,1.4067991114506633,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0322309898549641,0.1641086288273828,0.5181174984148469,0.1387036662213112,0.0783335808180492,0.9466212173911208,0.0419440666743317,0.1417253951745679,0.113758461431676,0.0418421467000154,0.0203215437370006,0.0359209767561938,0.6612434555825688,0.7079294828852802,0.2612064561210171,1.2002065243413278,0.2586618760756867,0.8760273835618914,0.948892894369342,1.0463967748603642,0.9345859440760912,0.9799559294895754,1.1819518971709717,0.3323494821960497,0.0750999096633496,0.0711381545352727,0.0555408629488427,0.087542658227801,0.0776134009577237,0.0410145943350584,0.0837698886964524,-0.0015110479982642,-0.0052119138825432,-2.7777847530863428e-05,1.0135050695067803e-05,-2.2721009555575503e-05,-6.523553634566216e-05,3.741981673360286e-05,0.0301938819673092,0.0010662372287255,-0.0001071288713443,0.0024361848917879,8.829232372713723e-05,0.0093963995087021,2.505403212636814,1
1.368854421503262,1.3701642454530525,1.3723060368938362,1.3897834002123437,1.4076592193186075,1.4064674753019262,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0322930840999873,0.1638712263934565,0.5178382511447455,0.1392309124341392,0.0788182487562141,0.9471808360069592,0.0415495065895008,0.1405817386158175,0.1151424635495164,0.0420862114856148,0.0202454901430335,0.0362987602792168,0.6804783386783437,0.7030098616922545,0.2617147492223829,1.200926881451477,0.2644875864510448,0.8751419178385527,0.9563436245632914,1.05439424633093,0.9663217283288754,0.9733361570313142,1.171084325078495,0.3528478588720544,0.0899267432091204,0.1179158030986703,0.0317481229048388,0.1014668485083582,0.0729610359759556,0.0624732451404157,0.0495940572297744,-0.0014657546704929,-0.0052712473398361,-4.341071694495836e-05,7.494990067390035e-05,1.9174777167968777e-05,-0.0001181070447392,-2.708374740417261e-05,0.0301486499857036,0.0017373038865943,0.0002660992227295,0.0025320574253451,8.778740192239506e-05,0.0093694931518409,2.4835974102909257,1
1.3732777886398908,1.376936730981181,1.38134047208763,1.386087003350124,1.4044758197186904,1.4060438865667173,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0330962432036799,0.1635423206074586,0.5177381100146051,0.1388048424341759,0.0773423054152106,0.9460957492238032,0.0416896694627379,0.1414075422301886,0.1137940255069732,0.0407037062006662,0.0197618902994935,0.0364278553033248,0.6480997976306383,0.7014521402750872,0.2600659115396055,1.2008260408099112,0.2701071253053995,0.8753533739537736,0.9577600171023106,1.054557717213276,0.9592500796634617,0.9845370678733008,1.1699355423231552,0.3473508823305999,0.0769912580226052,0.0855572497612444,0.0762451730735533,0.0730951279120986,0.0501174826934386,0.1100063079820767,0.1053836206771293,-0.0015472795547846,-0.0052517815654494,-6.777999604675521e-06,8.451359978844047e-06,9.424021201876802e-06,2.7854224039902815e-05,-8.70546733902261e-05,0.0301121241802489,0.0011060648606993,0.0002170303003398,0.0024588055153279,8.775371028367446e-05,0.0093676950357958,2.4980164679455954,1
1.3760143110971212,1.3688317869760485,1.387062096170622,1.3895961508193708,1.4059567371217718,1.4062687126248363,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0319501001132959,0.1643114044741506,0.5183807883561703,0.1389866042779133,0.0795809202333569,0.9471241563208264,0.0416738061625237,0.1414215325429484,0.1143765263615371,0.0400129236155955,0.0204881621272387,0.0366122807663249,0.6489186982462312,0.7002713773342023,0.2618447311766171,1.207329466207877,0.2704902430403743,0.8760994525872541,0.928539431017804,1.0509884231682247,0.9630824883782988,0.991125415841797,1.1665887736505378,0.3424918822871449,0.1004227852364443,0.1120447299146532,0.1080419301517693,0.0688313350647572,0.0673811254801806,0.0552165952120184,0.0021027993335946,-0.0013971525115157,-0.0053044556530741,-5.766751613187757e-05,-6.489920581541068e-05,7.54604318745975e-05,-3.1312422850997884e-05,5.314939498635616e-06,0.0301237450647917,0.0005830390110419,-0.0004072576419227,0.0023524814495895,8.827076456556145e-05,0.0093952522353346,2.510929281831341,1
1.3744168168161806,1.3735557009943058,1.3822890138921182,1.3884964029576574,1.40528689652428,1.4057978612770268,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0330538489316225,0.1637174390719307,0.5189858857092787,0.1386735689943639,0.0791027668290662,0.9473280455587229,0.0414901045028874,0.1414525455114901,0.1141914114913773,0.0418391441746949,0.0193099041405431,0.0375018190225687,0.6672500276814912,0.6982806110990328,0.2611212844994743,1.2001289307903922,0.2629904480910257,0.8750902402577782,0.9734821341245176,1.0583124570912408,0.9582253661255972,0.9858821280529012,1.1750494508836296,0.3248802747174039,0.0655116780069357,0.1062998647015212,0.0582350493191702,0.0885045820688324,0.0907492245562496,0.0792956940115293,0.0395355890740997,-0.0014531171894792,-0.0052888940248141,2.3322291400073435e-05,5.277920730311502e-05,2.216453765648936e-05,-5.3164111015510086e-05,-2.679886461258407e-06,0.0301626763037628,0.0014490508376573,0.0002755069650978,0.0025187644931107,8.786115525232513e-05,0.0093734281483524,2.488563924064044,1
1.3703460800256742,1.3693405242274364,1.369663153672128,1.3865388226361903,1.40321387228859,1.4043636698232944,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0324980219795588,0.1630642575397873,0.5178924672128606,0.1393549946361166,0.079042610419112,0.94665080339271,0.0411801286955211,0.1400346762290877,0.1154190451662817,0.0412231478017391,0.0204726944210688,0.0358902489283219,0.6848161174177925,0.6976251071784805,0.2608730211310774,1.2042584313039315,0.2752860080649143,0.8759602600485298,0.986027457478529,1.0420908396513964,0.9638846532244324,0.99616415704676,1.2133726929265318,0.3447907058934592,0.1002429603555189,0.0368496111865939,0.1174882560781205,0.0951660697008967,0.0746403371368003,0.0802096836745587,0.1233197260537554,-0.001578843788338,-0.0052803903807924,-4.776730204755033e-05,-8.057927763393853e-05,-8.1957898670612e-05,5.0357886366382e-05,1.632592794338e-05,0.0301334969920376,0.0027183882380335,0.0009182053607054,0.0026767235757603,8.750054502223993e-05,0.0093541725995536,2.44515991481797,1
1.37204635926942,1.3753661789067562,1.377677851055271,1.387083925892986,1.4049887068002769,1.4078733892714257,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0317336708254957,0.1637467559571857,0.5194069189894368,0.1394268711879392,0.0785613531741873,0.9474272289912284,0.0415482843122237,0.1410945346931632,0.1151126108899665,0.0405449845599084,0.0207392336008685,0.0373690045837807,0.6685074499006007,0.7059904228576515,0.2618058055585668,1.2063910580211663,0.2667312943472797,0.8755965494333029,0.9652100807826598,1.04912917260832,0.9474303524315216,0.9814954349406402,1.176289072692184,0.3484229097545759,0.0872587741090734,0.0355294144898953,0.0245050403231674,0.0454624015362242,0.1073369256287018,0.0610829410201529,0.0133540620909745,-0.0014071463095913,-0.0052085762282699,-5.612671732737954e-05,0.0001064807514607,-3.262036146575659e-05,3.765532838276284e-05,8.508723683196128e-05,0.0303459097178459,0.001565679201954,0.0003393917501568,0.0025775734369977,8.861354637667294e-05,0.0094134768484695,2.4912518453198227,1
1.374129513656912,1.3833532868916143,1.3742542005041722,1.3891497285253132,1.4056441157042383,1.4045639989971686,0.0310371297085698,0.1551856485428491,0.2766352865329053,0.4007838053671844,0.5222334433572404,0.6463819621915194,0.7678316001815757,0.8919801190158554,1.0134297570059108,1.1375782758401898,1.2590279138302458,1.3831764326645255,0.0320306155584922,0.1637292718185631,0.5180877582843347,0.1389874545302209,0.0788495813765127,0.9463413484210644,0.0415826304614276,0.1408485673270349,0.1152328102573244,0.0414336534132211,0.0197387596240954,0.0368822150861336,0.6896144855178403,0.7038259570587092,0.2608561490222785,1.207039050250947,0.2681509378045246,0.8756214426368194,0.9876250309690864,1.0476928234425822,0.9413207821075824,0.9802039989980212,1.142632646047252,0.3349321895260911,0.0238835544215351,0.0921574161149128,0.0602138276466446,0.0268904333294012,0.0604171692258885,0.1024858397832301,0.0074163105096322,-0.0013987054657393,-0.005216538957685,8.4900828161884e-05,4.515267816524697e-05,8.640932894284886e-05,5.270053858501958e-05,-5.623227105922189e-05,0.0303224888186307,0.0015520031514631,0.0008599189014463,0.0026332097550911,8.82454874891239e-05,0.0093939069342379,2.48334117728927,1
